,PC_neighborhood_1,PC_neighborhood_2,PC_neighborhood_3,PC_neighborhood_4,PC_neighborhood_5,PC_neighborhood_6,PC_neighborhood_7,PC_neighborhood_8,PC_demographics_1,PC_demographics_2,Price,walk_score,Condo age,Percent difference,Cluster,Index,Exponential difference,lat,long,Neighborhood growth (%),Population density,Unemployment rate
18,-1.0713159328378208,-1.2479152353528946,1.447567278377662,-0.16339021355311759,-0.36872789947363344,0.12919939222891388,-1.0260417991694892,-0.3936582163948873,1.3243749927636823,-0.8433364775079659,310000,79.0,10.0,35.828387096774144,1,18,9530.057421401858,45.4784162,-73.59176036,9,5070,8
19,-1.924488156546349,-0.9635113979321671,-0.9494181924192608,2.076672817741235,0.6849250160256551,-0.6518128685645436,-0.2563908076878576,-0.48539144835615256,1.2822645454971469,7.751983682657667,679000,90.0,34.0,-4.085097569955749,3,19,3330.274241936475,45.516172,-73.594699,2,6254,6
20,-2.3911543440937177,0.9657982577213929,-1.5417322935553144,-0.7085283459485129,0.17802998379885832,0.09206384479600456,-0.1748381716763302,-0.2591128693619404,-3.1530232803618263,0.026145420855424192,545000,89.0,17.0,9.798566513761532,0,20,5125.44201450603,45.498789,-73.554597,6,6414,10
21,-0.8349329803777416,-1.3671993602998858,-0.09457593875595477,2.354258525092917,0.4871358018787774,-0.34490069322929234,0.4328086227967788,-0.764726266945624,-3.1530232803618263,0.026145420855424192,699000,49.0,91.0,18.4314824749643,6,21,6436.06801365932,45.495416,-73.59496899999998,6,6414,10
22,-2.744011786075641,-0.362495047593523,-0.49766300737209695,0.1417324497226472,0.8313737985596401,0.11290826446751036,-0.2878971792787701,0.5229730740869178,-2.4543138853441238,1.1250339486150276,499000,95.0,120.0,12.373960420841765,6,22,5500.830860552784,45.51198082,-73.57160698,4,12855,8
23,-2.53364941970423,0.5223521327303118,-0.2154815873166365,0.6657748949925175,0.7067148394903398,0.3687121124841173,-0.24580467424095898,-0.5095039150487252,-3.1530232803618263,0.026145420855424192,849000,90.0,27.0,4.719456713780919,0,23,4423.99015869193,45.49306774,-73.56544216,6,6414,10
24,-2.735578520233567,-1.8173501035147297,-1.4995061377441343,0.3788303230873947,0.32250758210372404,-0.45291824777497225,-0.5496611013130385,0.7850955133214051,-2.4543138853441238,1.1250339486150276,592000,93.0,93.0,-22.58315033783776,6,24,1537.4613937544968,45.531833,-73.574155,4,12855,8
25,0.507119880579884,-0.9368604440924911,-0.21963021449070275,0.6262598876457468,0.34173068260481454,0.7231121764019627,0.5607146003782537,-0.16052550476082586,0.7450582929428698,-0.537375302862724,599800,63.0,20.0,-2.144235578526098,1,25,3558.049765637706,45.556431,-73.565662,4,8741,8
26,1.7955459155190907,-2.0208096331774943,2.5040914714518734,0.17601862545432043,0.9755078710379432,0.2195379120344929,-1.3253856741442445,-1.12905929719073,-0.09203431494701692,-0.35522159320894187,309000,68.0,20.0,10.415311488673119,1,26,5214.130638697403,45.462996,-73.624257,1,7718,11
27,-2.3875106283795255,0.21739985132760023,-1.6448122832854228,-0.03834906813832127,-0.10014203445212819,0.25611232687950675,-0.7765501328982242,1.1218986741784487,-3.1530232803618263,0.026145420855424192,599000,93.0,14.0,8.050751252086812,6,27,4878.237019662438,45.516328,-73.556511,6,6414,10
28,-0.45632277603886534,-2.4032147835019035,0.5659450622691747,1.596932890158123,-0.13247587321471901,-0.5423989677547842,0.36719507435784593,0.6348527141339886,-0.09203431494701692,-0.35522159320894187,1459000,55.0,31.0,-0.08669465387253136,1,28,3807.745363725503,45.51226035,-73.62263124,1,7718,11
29,-0.35859205271818567,-1.7032466157842505,1.2296228921497372,0.5326268671400778,-0.5129284662395946,0.05461632547423041,-0.2816833382983836,0.4932203423223242,-0.09203431494701692,-0.35522159320894187,415000,83.0,91.0,23.66599397590359,1,29,7303.346629210957,45.49947,-73.622624,1,7718,11
30,-2.6972709821437766,0.7486525093953237,0.29608400035436494,-0.7102132786143599,-0.14664689634782144,-0.19911353747211366,0.32599852352963177,0.29064236226492257,-3.1530232803618263,0.026145420855424192,279000,98.0,6.0,16.173163082437235,0,30,6078.820184119699,45.506408,-73.568248,6,6414,10
31,-0.2772185900593024,-1.4931209792009847,-0.10594564848572179,-0.7599498147813527,-0.4221132238102575,0.8668373589243823,1.044400303857404,0.3575004280530503,0.7450582929428698,-0.537375302862724,397000,70.0,13.0,-9.528825566750571,1,31,2731.6093537992183,45.55680359,-73.56972719,4,8741,8
32,0.5931695205266385,-1.9302158517148644,-1.1362252957191523,0.765392823429958,-0.24348954051161986,0.9194203935036401,0.14703076944277205,0.8054060219565868,1.3243749927636823,-0.8433364775079659,319000,64.0,10.0,0.3278605015673981,1,32,3859.079072650728,45.46231865,-73.59582885,9,5070,8
