,address,lat,long,price,total_area,restaurants,vibrant,cycling_friendly,historic,parks,groceries,pedestrian_friendly,transit_friendly,greenery,year_built,unemployment_rate_2016_,bathrooms,powder_rooms,river_proximity,has_pool,has_garage
1938,"1940, Avenue des Érables, apt. 4, Montréal (Ville-Marie), Neighbourhood Central",45.52840342,-73.55608625,349000,802.0,10.0,10.0,10.0,7.0,10,10.0,10.0,9.0,7.0,2013.0,10,1.0,0.0,False,False,False
1939,"5661, Avenue De Chateaubriand, apt. 414, Montréal (Rosemont/La Petite-Patrie), Neighbourhood La Petite-Patrie",45.532204,-73.59552,369000,615.0,10.0,10.0,10.0,6.0,10,10.0,9.0,10.0,4.0,2011.0,8,1.0,0.0,False,False,False
1940,"650, Rue Notre-Dame Ouest, apt. 804, Montréal (Ville-Marie), Neighbourhood La Cité du Multimédia",45.50039308,-73.55969667,750000,1142.0,10.0,10.0,7.0,9.0,9,9.0,10.0,10.0,3.0,2005.0,10,2.0,0.0,False,True,True
1941,"2055, Rue Harmony, apt. 4, Montréal (Ville-Marie), Neighbourhood Central",45.530664,-73.556342,269000,583.0,10.0,10.0,10.0,7.0,10,10.0,10.0,9.0,6.0,2020.0,10,1.0,0.0,False,False,False
1942,"5365, Avenue Victoria, apt. 203, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.49063321,-73.62855117,447000,842.0,9.0,5.0,5.0,3.0,8,10.0,10.0,9.0,8.0,2001.0,11,1.0,0.0,False,False,True
1943,"1450, boulevard René-Lévesque Ouest, apt. 1512, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.494892,-73.574512,559000,556.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,5.0,2017.0,10,1.0,0.0,False,True,True
1944,"1192, Rue Beaudry, apt. 1, Montréal (Ville-Marie), Neighbourhood Village",45.517869,-73.554176,799000,2043.0,10.0,10.0,10.0,7.0,10,10.0,10.0,10.0,5.0,1937.0,10,1.0,1.0,False,False,False
1945,"225, Rue de la Montagne, apt. 517, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.492177,-73.560299,899900,1610.0,10.0,9.0,10.0,5.0,10,10.0,10.0,9.0,6.0,2013.0,8,2.0,1.0,False,True,True
1946,"3535, Avenue Papineau, apt. 2705, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.529408,-73.566471,499000,1471.0,10.0,10.0,10.0,6.0,10,10.0,10.0,9.0,9.0,1971.0,8,2.0,0.0,False,True,True
1947,"1200, boulevard De Maisonneuve Ouest, apt. 9A, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.50326826,-73.57207313,1060000,1540.0,10.0,10.0,6.0,7.0,9,10.0,10.0,10.0,3.0,2005.0,10,2.0,0.0,False,False,True
1948,"4751, Rue Joseph-A.-Rodier, apt. 609, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Mercier",45.59555964,-73.53666912,445000,1357.0,5.0,2.0,3.0,0.0,8,6.0,5.0,7.0,6.0,2002.0,9,2.0,0.0,False,True,True
1949,"3908A, Rue De Bullion, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.517336,-73.576287,1198000,1961.0,10.0,10.0,10.0,7.0,10,10.0,10.0,9.0,8.0,1875.0,8,2.0,0.0,False,False,False
1950,"1188, Rue Saint-Antoine Ouest, apt. 3603, Montréal (Ville-Marie), Neighbourhood Central",45.49974334,-73.56289412,715000,658.0,10.0,10.0,5.0,7.0,10,9.0,9.0,10.0,5.0,2019.0,10,2.0,0.0,False,False,True
1951,"6280, Rue Jarry Est, apt. 802, Montréal (Saint-Léonard)",45.592825,-73.582957,749000,2143.0,7.0,4.0,3.0,3.0,8,8.0,8.0,7.0,4.0,2009.0,11,3.0,0.0,False,False,True
1952,"415, Rue Saint-Gabriel, apt. 204, Montréal (Ville-Marie), Neighbourhood Old Montréal",45.506528,-73.553808,399999,964.0,10.0,10.0,7.0,9.0,10,10.0,10.0,10.0,3.0,1910.0,10,1.0,0.0,False,False,True
1953,"137, Rue Saint-Pierre, apt. 320, Montréal (Ville-Marie), Neighbourhood Old Montréal",45.500779,-73.554723,689000,1478.0,10.0,10.0,7.0,10.0,10,10.0,10.0,9.0,4.0,1885.0,10,2.0,1.0,False,False,False
1954,"1450, boulevard René-Lévesque Ouest, apt. 2009, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.49444076,-73.57368588,359000,383.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,5.0,2017.0,10,1.0,0.0,False,True,False
1955,"190, Rue Murray, apt. 1406, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.492463,-73.559196,499000,675.0,10.0,9.0,10.0,5.0,10,10.0,10.0,9.0,4.0,2015.0,8,1.0,0.0,False,True,True
1956,"6900, Avenue d'Outremont, apt. 107, Montréal (Villeray/Saint-Michel/Parc-Extension), Neighbourhood Parc-Extension",45.525331,-73.621427,329000,740.0,10.0,8.0,7.0,4.0,9,10.0,10.0,9.0,4.0,2019.0,11,1.0,0.0,False,False,True
1957,"1515, Avenue du Docteur-Penfield, apt. 705, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.498307,-73.585448,699000,1301.0,10.0,10.0,6.0,6.0,10,10.0,10.0,10.0,7.0,1982.0,10,2.0,0.0,False,True,True
1958,"1050, Rue Drummond, apt. 2706, Montréal (Ville-Marie), Neighbourhood Central West",45.497357,-73.571103,648800,788.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,3.0,2017.0,10,2.0,0.0,False,True,True
1959,"474, Rue Garneau, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.52827443,-73.58980532,445500,954.0,10.0,10.0,10.0,6.0,10,10.0,10.0,10.0,5.0,2013.0,8,1.0,0.0,False,False,False
1960,"1239, Rue Drummond, apt. 708, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.498127,-73.573638,450000,479.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,3.0,2020.0,10,1.0,0.0,False,True,False
1961,"4400, Rue Becket, apt. 7, Montréal (Pierrefonds-Roxboro), Neighbourhood Pierrefonds/Central West",45.473762,-73.870197,199900,844.0,5.0,2.0,5.0,2.0,7,6.0,5.0,5.0,5.0,1991.0,8,1.0,0.0,False,False,False
1962,"3911, boulevard Cavendish, apt. 4, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Notre-Dame-de-Grâce",45.46460833,-73.63029775,285000,850.0,7.0,5.0,6.0,4.0,8,10.0,10.0,9.0,8.0,1947.0,11,1.0,0.0,False,False,False
1963,"53, 2e Avenue, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Verdun",45.45785647,-73.56454072,535000,1000.0,8.0,5.0,8.0,6.0,10,10.0,10.0,9.0,6.0,1925.0,8,1.0,0.0,False,False,False
1964,"55, 2e Avenue, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Verdun",45.45787656,-73.56424283,549000,1000.0,8.0,5.0,8.0,6.0,10,10.0,10.0,9.0,6.0,1925.0,8,1.0,0.0,False,False,False
1965,"1281, Rue Saint-Christophe, apt. 400, Montréal (Ville-Marie), Neighbourhood Village",45.515799,-73.557969,725000,1314.0,10.0,10.0,9.0,7.0,10,10.0,10.0,10.0,4.0,2011.0,10,1.0,0.0,False,False,False
1966,"299, Rue de la Rotonde, apt. 1505, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.47259125,-73.53705308,449000,676.0,6.0,3.0,6.0,0.0,8,7.0,6.0,7.0,2.0,2014.0,8,1.0,0.0,True,True,True
1967,"1070A, Rue Melatti, Montréal (LaSalle)",45.432524,-73.609972,249000,739.0,5.0,3.0,6.0,0.0,8,8.0,6.0,5.0,4.0,1994.0,10,1.0,0.0,False,False,False
1968,"1070, Rue Saint-Timothée, Montréal (Ville-Marie), Neighbourhood Central",45.51566832,-73.55445197,349000,550.0,10.0,10.0,9.0,7.0,10,9.0,10.0,10.0,4.0,1991.0,10,1.0,0.0,False,False,True
1969,"100, Rue André-Prévost, apt. 2005, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.447286,-73.56049,555000,863.0,2.0,1.0,5.0,0.0,6,1.0,3.0,2.0,6.0,2013.0,8,1.0,0.0,False,True,True
1970,"4950, boulevard de l'Assomption, apt. 104, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Cité-Jardin",45.57031473,-73.55493246,399000,785.0,7.0,4.0,6.0,0.0,10,9.0,8.0,9.0,7.0,2013.0,8,1.0,0.0,False,True,True
1971,"38, Rue McGill, apt. 52, Montréal (Ville-Marie), Neighbourhood Old Montréal",45.49880892,-73.5536613,725000,1223.0,10.0,9.0,8.0,9.0,10,10.0,10.0,9.0,3.0,2003.0,10,2.0,0.0,False,False,True
1972,"436, Rue Sainte-Hélène, apt. 106, Montréal (Ville-Marie), Neighbourhood Old Montréal",45.501104,-73.558062,498000,693.0,10.0,10.0,6.0,10.0,9,10.0,10.0,10.0,3.0,1860.0,10,1.0,0.0,False,False,False
1973,"1000, Rue Ottawa, apt. 207, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.49478063,-73.55877234,344900,392.0,10.0,10.0,10.0,7.0,9,10.0,10.0,10.0,3.0,2014.0,8,1.0,0.0,False,True,True
1974,"2005, Rue Lambert-Closse, apt. 2, Montréal (Ville-Marie), Neighbourhood Central West",45.491107,-73.58493,689000,1277.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,7.0,1915.0,10,1.0,0.0,False,False,False
1975,"6150, Avenue du Boisé, apt. 10C, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.510421,-73.622704,569000,1029.0,9.0,5.0,6.0,3.0,10,10.0,10.0,8.0,7.0,1985.0,11,1.0,0.0,False,False,True
1976,"5333, Rue de Bordeaux, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.538573,-73.58197,299000,553.0,10.0,9.0,10.0,6.0,10,10.0,10.0,9.0,8.0,2015.0,8,1.0,0.0,False,False,False
1977,"475, Avenue J.-Alphonse-Lachance, Montréal (Lachine), Neighbourhood Saint-Pierre",45.44803773,-73.65481692,457000,1375.0,5.0,2.0,4.0,3.0,7,5.0,3.0,4.0,3.0,2012.0,9,2.0,0.0,False,False,True
1978,"2971, Avenue Ernest-Hemingway, apt. 101, Montréal (Saint-Laurent), Neighbourhood New Saint-Laurent/Bois-Franc",45.50847,-73.715648,469900,1031.0,5.0,2.0,7.0,0.0,9,7.0,6.0,6.0,3.0,2007.0,10,1.0,0.0,False,False,True
1979,"64, Rue Saint-Paul Ouest, apt. 302, Montréal (Ville-Marie), Neighbourhood Old Montréal",45.5045,-73.554303,559900,957.0,10.0,10.0,7.0,10.0,10,10.0,10.0,10.0,3.0,1876.0,10,1.0,0.0,False,False,False
1980,"1225, Rue Notre-Dame Ouest, apt. 725, Montréal (Ville-Marie), Neighbourhood Central",45.49380917,-73.56412158,388000,536.0,10.0,10.0,9.0,6.0,10,10.0,10.0,10.0,3.0,2005.0,10,1.0,0.0,False,False,True
1981,"3458, Rue Hochelaga, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.545585,-73.551889,275000,640.0,9.0,8.0,8.0,6.0,10,10.0,10.0,9.0,8.0,1910.0,9,1.0,0.0,False,False,False
1982,"199, Rue de la Rotonde, apt. 1702, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.47341092,-73.53835964,598000,917.0,6.0,3.0,6.0,0.0,8,7.0,6.0,7.0,2.0,2012.0,8,2.0,0.0,True,True,True
1983,"1188, Avenue Union, apt. 701, Montréal (Ville-Marie), Neighbourhood Central West",45.503068,-73.567821,499990,625.0,10.0,10.0,5.0,6.0,10,10.0,10.0,10.0,2.0,2018.0,10,1.0,0.0,False,False,True
1984,"1709, Rue Saint-Patrick, apt. 504, Montréal (Le Sud-Ouest), Neighbourhood Pointe-Saint-Charles",45.486087,-73.563451,879000,1246.0,10.0,7.0,10.0,6.0,10,8.0,10.0,9.0,5.0,2003.0,8,1.0,1.0,False,True,True
1985,"1060, Avenue Bernard, apt. 4, Montréal (Outremont)",45.521852,-73.60664,399000,778.0,10.0,10.0,9.0,7.0,10,9.0,10.0,9.0,9.0,1926.0,6,1.0,0.0,False,False,False
1986,"150, Chemin de la Pointe-Sud, apt. 401, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.44824643,-73.55330497,599000,1062.0,2.0,1.0,6.0,0.0,8,2.0,3.0,5.0,3.0,2008.0,8,2.0,0.0,True,True,True
1987,"11, Rue O'Reilly, apt. 1406, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.46277375,-73.54126825,899000,1907.0,4.0,2.0,8.0,0.0,8,7.0,5.0,5.0,8.0,1991.0,8,2.0,0.0,True,True,True
1988,"9276, Rue Centrale, apt. 101, Montréal (LaSalle)",45.417212,-73.642022,425000,973.0,5.0,2.0,7.0,0.0,10,7.0,5.0,5.0,6.0,2002.0,10,1.0,0.0,True,False,False
1989,"8367, Rue Saint-Denis, Montréal (Villeray/Saint-Michel/Parc-Extension), Neighbourhood Villeray",45.544003,-73.633391,649000,2025.0,9.0,7.0,8.0,5.0,9,10.0,10.0,9.0,6.0,1927.0,11,1.0,0.0,False,False,False
1990,"795, Rue Muir, apt. 306, Montréal (Saint-Laurent), Neighbourhood Others",45.522132,-73.66932,767000,2136.0,7.0,4.0,4.0,2.0,9,9.0,7.0,9.0,7.0,1990.0,10,2.0,0.0,False,False,True
1991,"5265, Avenue de Courtrai, apt. 405, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.49345734,-73.64699529,698000,1152.0,8.0,5.0,3.0,2.0,9,10.0,10.0,9.0,8.0,2020.0,11,2.0,0.0,False,False,True
1992,"1800, boulevard René-Lévesque Ouest, apt. 1615, Montréal (Ville-Marie), Neighbourhood Central West",45.491055,-73.576818,488900,624.0,10.0,10.0,4.0,7.0,10,10.0,9.0,10.0,7.0,2018.0,10,1.0,0.0,False,True,True
1993,"201, Chemin de la Pointe-Sud, apt. 409, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.44967817,-73.55315534,525000,1091.0,3.0,1.0,7.0,0.0,8,2.0,3.0,4.0,5.0,2006.0,8,2.0,0.0,False,True,True
1994,"11, Rue O'Reilly, apt. 103, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.462924,-73.540885,1059000,1848.0,5.0,2.0,8.0,0.0,8,8.0,5.0,5.0,7.0,1991.0,8,2.0,0.0,True,True,True
1995,"1188, Rue Saint-Antoine Ouest, apt. 3101, Montréal (Ville-Marie), Neighbourhood Central",45.49600779,-73.56777166,499000,517.0,10.0,10.0,4.0,6.0,10,9.0,8.0,10.0,3.0,2019.0,10,1.0,0.0,False,False,False
1996,"1288, Avenue des Canadiens-de-Montréal, apt. 3803, Montréal (Ville-Marie), Neighbourhood Central West",45.49594288,-73.57029105,549000,571.0,10.0,10.0,4.0,6.0,10,10.0,8.0,10.0,5.0,2016.0,10,1.0,0.0,False,True,True
1997,"30, Rue Berlioz, apt. 202, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.46537449,-73.53768161,439000,1400.0,5.0,2.0,7.0,0.0,7,8.0,5.0,5.0,8.0,1982.0,8,2.0,0.0,True,True,True
1998,"7185, Avenue Louis-Hébert, Montréal (Villeray/Saint-Michel/Parc-Extension), Neighbourhood Villeray",45.55358552,-73.60378375,479000,1078.0,9.0,7.0,8.0,4.0,10,10.0,10.0,9.0,7.0,2018.0,11,2.0,0.0,False,False,False
1999,"365, Rue Sainte-Marguerite, apt. 101, Montréal (Le Sud-Ouest), Neighbourhood Saint-Henri/Petite Bourgogne",45.475273,-73.585886,296900,535.0,10.0,7.0,9.0,7.0,10,10.0,10.0,9.0,5.0,2005.0,8,1.0,0.0,False,False,False
2000,"405, Rue de la Concorde, apt. 1910, Montréal (Ville-Marie), Neighbourhood Central",45.50706907,-73.57090547,549000,643.0,10.0,10.0,8.0,7.0,10,10.0,10.0,10.0,3.0,2016.0,10,1.0,0.0,False,False,False
2001,"1288, Avenue des Canadiens-de-Montréal, apt. PH4704, Montréal (Ville-Marie), Neighbourhood Central West",45.49600304,-73.57057537,999000,766.0,10.0,10.0,4.0,7.0,10,10.0,9.0,10.0,3.0,2016.0,10,2.0,0.0,False,True,True
2002,"1288, Avenue des Canadiens-de-Montréal, apt. 2809, Montréal (Ville-Marie), Neighbourhood Central West",45.495988,-73.569304,449000,424.0,10.0,10.0,4.0,6.0,10,9.0,9.0,10.0,3.0,2016.0,10,1.0,0.0,False,False,True
2003,"1181, Rue Bishop, apt. 507, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.495994,-73.574432,595000,692.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,4.0,2016.0,10,1.0,0.0,False,False,True
2004,"1288, Avenue des Canadiens-de-Montréal, apt. 2913, Montréal (Ville-Marie), Neighbourhood Central West",45.495988,-73.569304,558000,533.0,10.0,10.0,4.0,6.0,10,9.0,9.0,10.0,3.0,2016.0,10,1.0,0.0,False,True,True
2005,"60, Rue Berlioz, apt. 1101, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.464652,-73.5386,395000,878.0,5.0,3.0,8.0,0.0,8,9.0,6.0,6.0,6.0,1987.0,8,1.0,0.0,True,True,True
2006,"1954, Rue Beaubien Est, apt. 4, Montréal (Rosemont/La Petite-Patrie), Neighbourhood La Petite-Patrie",45.54437172,-73.5952304,489500,813.0,10.0,9.0,10.0,5.0,9,10.0,10.0,9.0,6.0,1910.0,8,1.0,0.0,False,False,False
2007,"157, Rue Saint-Paul Ouest, apt. 39, Montréal (Ville-Marie), Neighbourhood Old Montréal",45.5034018,-73.5551387,829000,1630.0,10.0,10.0,6.0,10.0,10,10.0,10.0,10.0,3.0,1914.0,10,2.0,1.0,False,False,False
2008,"1190, Rue MacKay, apt. 504, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.495214,-73.575353,369000,381.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,5.0,2019.0,10,1.0,0.0,False,False,False
2009,"1288, Avenue des Canadiens-de-Montréal, apt. 3815, Montréal (Ville-Marie), Neighbourhood Central West",45.49594288,-73.5702696,749000,845.0,10.0,10.0,4.0,6.0,10,10.0,8.0,10.0,5.0,2016.0,10,2.0,0.0,False,True,True
2010,"7071, Rue Saint-Urbain, apt. 308, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Little Italy",45.53307513,-73.61811281,1089000,1702.0,10.0,9.0,10.0,6.0,10,9.0,10.0,9.0,5.0,2018.0,8,2.0,0.0,False,False,True
2011,"121, 31e Avenue, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Neighbourhood Pointe-aux-Trembles",45.655305,-73.490595,179000,849.0,4.0,2.0,6.0,3.0,8,8.0,4.0,5.0,6.0,1992.0,7,1.0,0.0,False,False,False
2012,"12655, Avenue Ozias-Leduc, apt. A01, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Neighbourhood Rivière-des-Prairies",45.62890792,-73.61638034,184900,998.0,4.0,2.0,4.0,2.0,8,6.0,5.0,6.0,8.0,1988.0,7,1.0,0.0,False,False,False
2013,"1281, Rue Saint-Zotique Est, Montréal (Rosemont/La Petite-Patrie), Neighbourhood La Petite-Patrie",45.541333,-73.603519,381000,800.0,10.0,9.0,10.0,6.0,9,10.0,10.0,9.0,6.0,2019.0,8,1.0,0.0,False,False,False
2014,"7351, Avenue Somerled, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Notre-Dame-de-Grâce",45.457786,-73.646313,499000,1074.0,6.0,3.0,6.0,4.0,8,7.0,6.0,8.0,8.0,1935.0,11,2.0,0.0,False,False,True
2015,"6845, Avenue Lamont, Montréal (Le Sud-Ouest), Neighbourhood Saint-Paul/Émard",45.448663,-73.60301908,459000,1028.0,6.0,4.0,5.0,3.0,10,7.0,7.0,10.0,7.0,2011.0,8,2.0,0.0,False,False,False
2016,"2523, Rue des Équinoxes, apt. 202, Montréal (Saint-Laurent), Neighbourhood New Saint-Laurent/Bois-Franc",45.51637343,-73.7143178,528000,1025.0,5.0,2.0,5.0,0.0,7,6.0,5.0,5.0,2.0,2016.0,10,1.0,0.0,False,False,True
2017,"2460, Rue Sainte-Cunégonde, apt. 200, Montréal (Le Sud-Ouest), Neighbourhood Saint-Henri/Petite Bourgogne",45.48169755,-73.5736021,689000,1096.0,10.0,8.0,9.0,5.0,10,10.0,10.0,9.0,6.0,2003.0,8,1.0,0.0,False,False,True
2018,"1470, Avenue Van Horne, apt. 9, Montréal (Outremont)",45.519316,-73.615588,419000,756.0,10.0,8.0,7.0,6.0,10,9.0,10.0,10.0,5.0,1929.0,6,1.0,0.0,False,False,False
2019,"5099, Rue Jeanne-Mance, apt. 302, Montréal (Le Plateau-Mont-Royal), Neighbourhood Mile-End",45.52056996,-73.5952752,499000,894.0,10.0,10.0,10.0,7.0,8,10.0,10.0,9.0,7.0,1996.0,8,1.0,0.0,False,False,True
2020,"2100, boulevard Saint-Laurent, apt. PH-4, Montréal (Ville-Marie), Neighbourhood Central",45.51209756,-73.56895699,505000,600.0,10.0,10.0,9.0,7.0,10,10.0,10.0,10.0,4.0,2020.0,10,1.0,0.0,False,False,False
2021,"1188, Rue Saint-Antoine Ouest, apt. 3301, Montréal (Ville-Marie), Neighbourhood Central",45.496189,-73.56771,559000,512.0,10.0,10.0,6.0,6.0,10,9.0,10.0,10.0,5.0,2019.0,10,1.0,0.0,False,True,False
2022,"4340, Avenue Old Orchard, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Notre-Dame-de-Grâce",45.476478,-73.623186,825000,1451.0,9.0,5.0,4.0,6.0,9,10.0,10.0,9.0,9.0,1923.0,11,3.0,1.0,False,False,False
2023,"6741, Rue Saint-Urbain, apt. 2, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Little Italy",45.531205,-73.614028,479000,1027.0,10.0,9.0,10.0,6.0,10,10.0,10.0,9.0,5.0,2019.0,8,1.0,1.0,False,False,False
2024,"7051, Rue Allard, apt. 110, Montréal (LaSalle)",45.448562,-73.607895,539000,1290.0,7.0,4.0,6.0,2.0,9,9.0,7.0,9.0,3.0,2017.0,10,2.0,0.0,False,False,True
2025,"6741, Rue Saint-Urbain, apt. 1, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Little Italy",45.531205,-73.614028,489000,1085.0,10.0,9.0,10.0,6.0,10,10.0,10.0,9.0,5.0,2019.0,8,1.0,1.0,False,False,False
2026,"859, Rue de la Commune Est, apt. 406, Montréal (Ville-Marie), Neighbourhood Old Montréal",45.512657,-73.549746,619995,1122.0,10.0,9.0,8.0,7.0,10,10.0,9.0,9.0,3.0,2007.0,10,1.0,0.0,False,False,True
2027,"6605, Rue Saint-Hubert, apt. 2, Montréal (Rosemont/La Petite-Patrie), Neighbourhood La Petite-Patrie",45.53705667,-73.60479433,350000,659.0,10.0,10.0,10.0,6.0,9,10.0,10.0,10.0,5.0,1990.0,8,1.0,0.0,False,False,False
2028,"5077, Rue Paré, apt. 801, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.49829476,-73.6530953,568000,1113.0,7.0,4.0,3.0,0.0,8,10.0,8.0,8.0,5.0,2014.0,11,2.0,0.0,False,False,True
2029,"1155, Rue de la Montagne, apt. 3608, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.49693634,-73.57259512,549000,547.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,5.0,2016.0,10,1.0,0.0,False,True,True
2030,"4220, boulevard Gouin Est, apt. 3, Montréal (Montréal-Nord)",45.59908916,-73.6433557,349900,1330.0,6.0,3.0,5.0,3.0,9,7.0,7.0,7.0,5.0,2014.0,12,1.0,1.0,False,False,False
2031,"1450, boulevard René-Lévesque Ouest, apt. 2101, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.494892,-73.574512,529000,549.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,5.0,2017.0,10,1.0,0.0,False,True,True
2032,"2365, Rue Saint-Patrick, apt. 204, Montréal (Le Sud-Ouest), Neighbourhood Pointe-Saint-Charles",45.48195073,-73.56888566,699000,950.0,10.0,7.0,10.0,6.0,10,9.0,10.0,9.0,5.0,2016.0,8,1.0,0.0,False,True,True
2033,"299, Rue de la Rotonde, apt. 708, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.47234297,-73.53731057,649900,960.0,6.0,3.0,7.0,0.0,9,7.0,5.0,6.0,3.0,2014.0,8,2.0,0.0,True,True,True
2034,"1265, Rue Sainte-Élisabeth, apt. 6, Montréal (Ville-Marie), Neighbourhood Central",45.512058,-73.561127,599000,1087.0,10.0,10.0,9.0,7.0,10,10.0,10.0,10.0,4.0,1988.0,10,1.0,0.0,False,False,True
2035,"1730, Rue Saint-Patrick, apt. 601, Montréal (Le Sud-Ouest), Neighbourhood Pointe-Saint-Charles",45.48587801,-73.56200215,965000,1368.0,10.0,7.0,10.0,6.0,10,8.0,10.0,9.0,4.0,1913.0,8,2.0,0.0,False,True,True
2036,"380, 10e Avenue, Montréal (Lachine), Neighbourhood East",45.436737,-73.672392,279000,765.0,6.0,4.0,8.0,5.0,9,8.0,9.0,6.0,4.0,1988.0,9,1.0,0.0,False,False,True
2037,"190, Rue Murray, apt. 510, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.492463,-73.559196,519000,733.0,10.0,9.0,10.0,5.0,10,10.0,10.0,9.0,4.0,2015.0,8,1.0,0.0,False,True,True
2038,"101, Rue de la Rotonde, apt. 105, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.473515,-73.540095,774900,1060.0,6.0,3.0,5.0,0.0,8,6.0,5.0,6.0,2.0,2015.0,8,2.0,0.0,False,False,True
2039,"1150, Rue Saint-Denis, apt. 606, Montréal (Ville-Marie), Neighbourhood Central",45.512532,-73.558848,441000,556.0,10.0,10.0,9.0,7.0,10,9.0,10.0,10.0,3.0,2013.0,10,1.0,0.0,False,False,True
2040,"1861, Rue Davidson, apt. 5, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.542884,-73.545031,394800,995.0,9.0,8.0,10.0,7.0,8,10.0,10.0,9.0,7.0,2005.0,9,1.0,0.0,False,False,False
2041,"6556, Rue Saint-Denis, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Little Italy",45.53414426,-73.60583424,695000,1764.0,10.0,10.0,10.0,7.0,9,10.0,10.0,10.0,5.0,1910.0,8,1.0,0.0,False,False,False
2042,"711, Rue de la Commune Ouest, apt. 203, Montréal (Ville-Marie), Neighbourhood La Cité du Multimédia",45.49690573,-73.5531292,725000,1055.0,10.0,9.0,9.0,7.0,10,9.0,10.0,9.0,3.0,2014.0,10,2.0,0.0,False,True,True
2043,"455, Rue Saint-Louis, apt. 213, Montréal (Ville-Marie), Neighbourhood Old Montréal",45.511575,-73.553644,759000,1449.0,10.0,10.0,8.0,7.0,10,10.0,10.0,10.0,5.0,2012.0,10,2.0,0.0,False,False,True
