PC_neighborhood_1,PC_neighborhood_2,PC_demographics_1,PC_demographics_2,price,growth,walk_score,unemployment,condo_age,population_density,normalized_difference,clusters,index,positive_differences,lat,long,address
-2.6867117712580924,-1.4237816424341516,0.7610559822279862,-0.5384518092960443,539000,4,78.0,8,1.0,8741,-12.491767161410019,1,77,5.594277560223616e+22,45.53504267,-73.59278575,"5620, Rue De La Roche, apt. 105, Montréal (Rosemont/La Petite-Patrie), Neighbourhood La Petite-Patrie"
-2.905404646237104,-0.15094251494627192,-3.139042914004503,0.02566377192822922,460000,6,95.0,10,7.0,6414,53.18126358695652,6,78,1.1492827853129533e+23,45.49053841,-73.5836932,"1414, Rue Chomedey, apt. 247, Montréal (Ville-Marie), Neighbourhood Central West"
5.364820640596495,0.44355542432948225,2.704916886958275,-2.096650200014036,269000,3,46.0,9,9.0,5347,-95.37987918215613,7,79,2.03289867364882e+22,45.611374,-73.530407,"4983, Rue Duchesneau, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Mercier"
-1.744781748082484,-1.0233025993825828,-2.4412146831443833,1.1244654223601322,449000,4,82.0,8,100.0,12855,-46.42612054565702,6,80,3.75344698127306e+22,45.535867,-73.5837,"5216, Rue Marquette, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal"
4.561557683996322,-1.6280758962500284,4.555245449885107,-1.5406420229956168,259000,3,16.0,10,7.0,4675,-81.57234555984556,7,81,2.428399171508802e+22,45.42785900000001,-73.659182,"61A, Avenue Strathyre, Montréal (LaSalle)"
-2.2192400827380765,0.711834530954955,-3.139042914004503,0.02566377192822922,848000,6,95.0,10,115.0,6414,-11.304061025943396,0,82,5.670954516355017e+22,45.5031,-73.563381,"454, Rue De La Gauchetière Ouest, apt. 103C, Montréal (Ville-Marie), Neighbourhood Central West"
-0.5427675003713308,0.6993811160094882,1.3411122403800877,-0.8441858048037474,990000,9,78.0,8,5.0,5070,13.051906565656566,5,83,7.459815736564409e+22,45.482041,-73.569347,"2365, Rue Saint-Patrick, apt. A101, Montréal (Le Sud-Ouest), Neighbourhood Pointe-Saint-Charles"
-2.831680415982882,0.327313493423815,-2.4412146831443833,1.1244654223601322,1299000,4,95.0,8,15.0,12855,13.826943802925326,6,84,7.524037124995008e+22,45.516279,-73.56810300000002,"3419, Avenue Henri-Julien, apt. 402, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal"
-1.158329366465199,-0.7147568192202117,1.368240656379162,-3.686188280005528,349000,1,75.0,11,8.0,8692,-61.73210959885387,5,85,3.114124444645045e+22,45.54611648,-73.63622815,"8635, Rue Lajeunesse, apt. 306, Montréal (Villeray/Saint-Michel/Parc-Extension), Neighbourhood Villeray"
-2.16829938989539,0.7681759217463366,-3.139042914004503,0.02566377192822922,1750000,6,96.0,10,93.0,6414,7.938242857142858,0,86,7.047977778734503e+22,45.49953808,-73.57920917,"1321, Rue Sherbrooke Ouest, apt. A 90, Montréal (Ville-Marie), Neighbourhood Golden Square Mile"
